Actual,Prediction
3.0,4.036260414873799
0.0,2.183683255397412
0.0,0.3097671349902704
0.0,1.2526298361782207
0.0,3.218140197867216
0.0,2.7241472871859127
0.0,-3.105627538317952
0.0,-0.6335886302767886
0.0,4.214693617579504
0.0,6.181158287430575
0.0,11.785819056383527
0.0,2.0614677859419395
0.0,6.349987071998698
0.0,9.363228786864793
0.0,3.572296085808042
0.0,3.867823492145318
0.0,3.237208302235036
0.0,3.3634056600107236
0.0,3.036009008805567
0.0,6.584065466816828
0.0,0.37887861460974825
0.0,-4.799479707608862
0.0,3.2520781913751087
0.0,5.049639448008598
0.0,4.863909656955037
0.0,12.781235536340306
0.0,6.017759265415898
2.0,4.437789596040982
0.0,5.48284364323032
0.0,5.141956553921698
0.0,7.66821743974821
0.0,3.053478153846239
0.0,3.2773501054133582
0.0,1.2301337297525023
0.0,10.085582580420258
0.0,0.7925775698421873
0.0,3.3605926533224517
0.0,1.3826299608065975
0.0,4.730468664979224
2.0,8.062958981624021
0.0,0.5459749411887511
10.0,-2.6697391487639006
0.0,-1.4873860621627468
0.0,-1.8045578494784404
10.0,-2.6602615732916046
1.0,-3.372133322983835
3.0,-1.5356426156946235
0.0,-3.1474472816020906
0.0,-6.503104393560189
0.0,7.944012760245952
1.0,-3.0505677293995515
12.0,2.5533858669411824
0.0,-1.724465043192767
0.0,-0.9528970789277871
1.0,-0.5161602487538364
20.0,2.5944085381277855
30.0,5.407778869803593
0.0,-0.6243563533125354
0.0,0.7942427324740002
20.0,3.578160262855434
6.0,5.250741434096697
30.0,3.280061093708886
5.0,-1.9909564522454275
37.0,4.637109436238549
28.0,9.924352532757643
2.0,-6.155663964567388
27.0,-5.685723522159305
0.0,-7.59614978225598
19.0,2.107924494369204
50.0,3.5323160561688205
1.0,2.310817958754458
0.0,6.26618007902942
55.0,2.7037353933758617
22.0,-1.4298127946324648
50.0,3.625609924826164
1.0,2.525929186346822
2.0,-0.9224304030622665
0.0,-3.684284568498347
0.0,8.585478240205015
0.0,-1.8787273474632489
0.0,-5.492193261557416
0.0,2.955311802162594
0.0,0.8269065877575263
0.0,-2.2903385359600463
0.0,-1.8806506390331297
1.0,-4.88137007286468
4.0,2.056362235035005
26.0,-2.8210565035595625
19.0,-2.079976751089502
25.0,-2.9478089410090647
0.0,-7.279834426428755
1.0,-2.4844712991003846
116.0,5.067785330496717
0.0,4.507378774956149
0.0,2.0285099124185546
8.0,-2.1544334254545188
2.0,-5.974984807233879
0.0,-0.3889254689067094
0.0,2.6233400968898426
24.0,-1.943475051306148
0.0,1.4410894593265482
19.0,1.0061693538708836
6.0,-2.0766218690452973
0.0,-2.039626953019063
8.0,1.5061990446954452
0.0,-1.1512056542932374
35.0,-0.0378339705038826
10.0,-3.883165803211421
10.0,-2.523299882190056
0.0,-0.8579688172325906
0.0,-0.715976696482624
0.0,-1.7607530252436447
